Datetime,open,high,low,close,returns,log_returns,volatility_20,sma_20,sma_50,price_sma20_ratio,price_sma50_ratio,hour,day_of_week,day_of_month,month,london_session,ny_session,asia_session,target_direction,target_return
2025-11-07 20:00:00+00:00,0.6496037244796753,0.6500259637832642,0.6492663025856018,0.6500259637832642,0.0005199102125064137,0.0005197751060186796,0.0007985158372847259,0.6484481364488601,0.6493818151950836,1.0024332359763493,1.0009919412171822,20,4,7,11,0,1,0,1,0.0033261731146840834
2025-11-07 21:00:00+00:00,0.6500682234764099,0.6501104831695557,0.6496037244796753,0.649688184261322,-0.0005196400463394202,-0.0005197751060186052,0.0008012185901395548,0.6485344380140304,0.6493598294258117,1.0017790053691282,1.0005056592980206,21,4,7,11,0,1,0,1,0.0029974424674441558
2025-11-07 22:00:00+00:00,0.6496037244796753,0.6496037244796753,0.6496037244796753,0.6496037244796753,-0.00013000048899269867,-0.00013000893978868086,0.0007965572685172279,0.6486270099878311,0.6493386960029602,1.0015058184084293,1.000408151367455,22,4,7,11,0,0,1,1,0.004699160676721714
2025-11-10 00:00:00+00:00,0.6504064798355103,0.6511688828468323,0.6498992443084717,0.6510416865348816,0.0022135988465246115,0.002211152446165437,0.0009039405127802046,0.6488082528114318,0.6493429338932037,1.003442363308068,1.0026161101522932,0,0,10,11,0,0,1,1,0.0027418212053886837
2025-11-10 01:00:00+00:00,0.6510840654373169,0.6523157358169556,0.6508721709251404,0.651932954788208,0.001368987995331139,0.001368051785607968,0.0009357965590146394,0.6490193843841553,0.6493666911125183,1.0044891885730307,1.00395194843039,1,0,10,11,0,0,1,1,0.001174935680705591
2025-11-10 02:00:00+00:00,0.6518055200576782,0.6523582935333252,0.6515082716941833,0.6521880626678467,0.00039130999248460085,0.0003912334506965517,0.0009315331927199437,0.6492201775312424,0.6493870747089386,1.0045714616386232,1.0043132795030814,2,0,10,11,0,0,1,1,0.0013715168298009672
2025-11-10 03:00:00+00:00,0.6522306203842163,0.6522306203842163,0.6515082716941833,0.6516355872154236,-0.0008471106480593127,-0.0008474696490410285,0.0009637262026397647,0.6493744343519211,0.6494048845767975,1.0034820478662039,1.0034349951649653,3,0,10,11,0,0,1,1,0.0025478770846651955
2025-11-10 04:00:00+00:00,0.6517630219459534,0.6526989340782166,0.6517630219459534,0.6526563167572021,0.0015664115984523885,0.0015651860554407786,0.0010082339474406126,0.649573415517807,0.6494329380989075,1.0047460397327646,1.004963374151811,4,0,10,11,0,0,1,1,0.00196187020057792
2025-11-10 05:00:00+00:00,0.6526563167572021,0.6531678438186646,0.6526563167572021,0.652826726436615,0.00026110170856785686,0.00026106762744904484,0.001007455061398491,0.6497767060995102,0.6494703352451324,1.0046939514889868,1.0051678899086527,5,0,10,11,0,0,1,1,0.000980222531331565
2025-11-10 06:00:00+00:00,0.652954638004303,0.6532105207443237,0.6526136994361877,0.6526989340782166,-0.00019575233859681074,-0.00019577150058655414,0.0009987310481782603,0.6499883323907852,0.6494966948032379,1.0041702312985545,1.0049303396008022,6,0,10,11,0,0,1,1,0.001438020337207524
2025-11-10 07:00:00+00:00,0.6528693437576294,0.6534666419029236,0.652826726436615,0.653082549571991,0.0005877372763234412,0.0005875646264156632,0.0010000822872447282,0.6502044141292572,0.6495273327827453,1.0044265086181983,1.0054735445450989,7,0,10,11,0,0,0,1,0.0005226840019725287
2025-11-10 08:00:00+00:00,0.6531678438186646,0.6536375284194946,0.6531251668930054,0.6532958745956421,0.0003266432762456528,0.0003265899399450078,0.0009970383202158575,0.6504311621189117,0.6495732653141022,1.0044043284571391,1.0057308535931506,8,0,10,11,1,0,0,0,-0.0003265366152559457
2025-11-10 09:00:00+00:00,0.6533812284469604,0.6540650129318237,0.6532105207443237,0.6539367437362671,0.0009809783982206444,0.0009804975533516825,0.0009605671564230144,0.6507193893194199,0.6496345567703247,1.0049443039037338,1.0066224724671835,9,0,10,11,1,0,0,0,-0.0016322679354873193
2025-11-10 10:00:00+00:00,0.6538084149360657,0.6539367437362671,0.6534239053726196,0.6534666419029236,-0.0007188796742901848,-0.0007191381921861709,0.0009781310126497013,0.6509462594985962,0.6496771192550659,1.0038718747785245,1.0058329322913555,10,0,10,11,1,0,0,0,-0.002412036246946747
2025-11-10 11:00:00+00:00,0.6534239053726196,0.6536802053451538,0.653082549571991,0.6536375284194946,0.00026150763575838454,0.0002614734485966106,0.0009601532459372761,0.6511964052915573,0.6497129106521606,1.0037486741451596,1.0060405414499067,11,0,10,11,1,0,0,0,-0.0020222103919509404
2025-11-10 12:00:00+00:00,0.6536375284194946,0.6539367437362671,0.6532105207443237,0.6534239053726196,-0.0003268218815274393,-0.0003268752994376402,0.0008296091123409025,0.6514946639537811,0.6497503757476807,1.0029612543671969,1.0056537552913483,12,0,10,11,1,0,0,1,0.0010466462713250024
2025-11-10 13:00:00+00:00,0.6535093188285828,0.654022216796875,0.6528693437576294,0.653082549571991,-0.000522410946128482,-0.0005225474502697081,0.0008581780568937385,0.6517632752656937,0.6497928893566132,1.0020241617721704,1.0050626288302955,13,0,10,11,1,1,0,1,0.0014388184548796978
2025-11-10 14:00:00+00:00,0.6529119610786438,0.6529119610786438,0.6524434089660645,0.6528693437576294,-0.00032646074298159355,-0.00032651404289048183,0.0008385475976474473,0.6519750118255615,0.6498302912712097,1.0013717273144622,1.0046766864014212,14,0,10,11,1,1,0,1,0.0017003961352393127
2025-11-10 15:00:00+00:00,0.652954638004303,0.6531251668930054,0.6518055200576782,0.6518904566764832,-0.001499361381424591,-0.0015004865485293531,0.0009325316438124043,0.6521335959434509,0.6498353886604309,0.9996271634087246,1.0031624439849123,15,0,10,11,1,1,0,1,0.003335769427316171
2025-11-10 16:00:00+00:00,0.6518479585647583,0.6523582935333252,0.6518479585647583,0.6523157358169556,0.0006523782272263023,0.0006521655210555118,0.0008912767755586631,0.6522649735212326,0.649859174489975,1.0000778246537583,1.003780144104157,16,0,10,11,1,1,0,1,0.002353883510315402
2025-11-10 17:00:00+00:00,0.6524859666824341,0.6541506052017212,0.6524434089660645,0.6541078090667725,0.002747248228762267,0.002743481439639779,0.0010564305943772283,0.652469065785408,0.6499736845493317,1.0025116030280943,1.0063604490700377,17,0,10,11,0,1,0,0,-0.0005230493448761253
2025-11-10 18:00:00+00:00,0.653979480266571,0.6542361974716187,0.6538939476013184,0.654022216796875,-0.00013085345979824137,-0.00013086202185913696,0.001043798922939694,0.6526857674121856,0.6501116585731507,1.0020476153325484,1.0060152101137627,18,0,10,11,0,1,0,0,-0.0004575913688115163
2025-11-10 19:00:00+00:00,0.653979480266571,0.6541506052017212,0.653979480266571,0.653979480266571,-6.534415682890593e-05,-6.534629185132977e-05,0.001042390308536612,0.6529045552015305,0.6502538001537324,1.0016463739707082,1.0057295783768705,19,0,10,11,0,1,0,0,-0.0008495295505678291
2025-11-10 20:00:00+00:00,0.6540650129318237,0.6541934013366699,0.653979480266571,0.6540650129318237,0.0001307879953937885,0.00013077944338957712,0.00094460051981796,0.6530557215213776,0.6503758573532105,1.0015454904951984,1.0056723439791058,20,0,10,11,0,1,0,0,-0.0011759356042208013
2025-11-10 21:00:00+00:00,0.654022216796875,0.6541506052017212,0.6538084149360657,0.6538512110710144,-0.00032688166555638887,-0.0003269351030134946,0.0009127778744089403,0.6531516343355179,0.6504860770702362,1.0010710785960264,1.0051732606114103,21,0,10,11,0,1,0,0,-0.0013712187903465178
2025-11-10 22:00:00+00:00,0.6535520553588867,0.6538512110710144,0.6535093188285828,0.6537656784057617,-0.00013081365271550016,-0.00013082220956761207,0.0009128876697077373,0.6532305151224136,0.6505895400047302,1.0008192564048357,1.0048819389272818,22,0,10,11,0,0,1,0,-0.0009797264278514906
2025-11-10 23:00:00+00:00,0.6538512110710144,0.6538512110710144,0.6536375284194946,0.6537229418754578,-6.536979794991016e-05,-6.53719346482697e-05,0.0008855697293717529,0.6533348828554153,0.6507022356987,1.0005939664790995,1.0046422249856177,23,0,10,11,0,0,1,0,-0.0018271004429298854
2025-11-11 00:00:00+00:00,0.6535947918891907,0.6537229418754578,0.6534239053726196,0.6534239053726196,-0.0004574361456249898,-0.000457540801455442,0.0008304184593151476,0.6533732622861862,0.6508072698116303,1.0000775101911215,1.0040205997725666,0,1,11,11,0,0,1,0,-0.0020865423400981964
2025-11-11 01:00:00+00:00,0.6534239053726196,0.6534239053726196,0.6531251668930054,0.6532958745956421,-0.00019593831190567457,-0.0001959575103245556,0.0008308467489443038,0.6533967196941376,0.6509072232246399,0.99984566023144,1.0036697263231595,1,1,11,11,0,0,1,0,-0.0018909745425522706
2025-11-11 02:00:00+00:00,0.6532958745956421,0.6535093188285828,0.652954638004303,0.652954638004303,-0.0005223308528472526,-0.0005224673151282127,0.0008388149054234691,0.6534095048904419,0.6509936237335205,0.9993038563370528,1.0030123402123907,2,1,11,11,0,0,1,0,-0.0011088329540005493
2025-11-11 03:00:00+00:00,0.6529972553253174,0.6531678438186646,0.6529119610786438,0.6531251668930054,0.00026116498570805113,0.0002611308880697815,0.0008303142607417709,0.6534116357564926,0.6510910034179688,0.9995615797947099,1.0031242383389696,3,1,11,11,0,0,1,0,-0.0015649380860189854
2025-11-11 04:00:00+00:00,0.6533385515213013,0.6534239053726196,0.6525285243988037,0.6525285243988037,-0.0009135193749154613,-0.0009139368880298801,0.0008509679578187369,0.6533732682466507,0.6511823308467865,0.998707103750795,1.002067306633254,4,1,11,11,0,0,1,0,-0.0006520143388347721
2025-11-11 05:00:00+00:00,0.6526136994361877,0.6526136994361877,0.6520605087280273,0.6520605087280273,-0.0007172340415425582,-0.0007174913769315566,0.0008261668888056136,0.6532794564962388,0.6512684953212738,0.9981341097502912,1.001216108889718,5,1,11,11,0,0,1,1,0.0007177488354406236
2025-11-11 06:00:00+00:00,0.652103066444397,0.6525711417198181,0.6517630219459534,0.6520605087280273,0.0,0.0,0.0008153814854753471,0.6532091498374939,0.6513613688945771,0.9982415416107501,1.0010733517012789,6,1,11,11,0,0,1,1,0.0011750714823726138
2025-11-11 07:00:00+00:00,0.6520180106163025,0.6522306203842163,0.6517205238342285,0.6522306203842163,0.0002608832369266345,0.00026084921281239857,0.0008153666217737579,0.65313880443573,0.6514517748355866,0.9986095083535906,1.001195553652189,7,1,11,11,0,0,0,1,0.00032624745787424025
2025-11-11 08:00:00+00:00,0.652103066444397,0.6526989340782166,0.652103066444397,0.652103066444397,-0.00019556570303946863,-0.00019558482850513535,0.000814036910009009,0.6530727624893189,0.6515303921699523,0.9985151791643772,1.000878967859868,8,1,11,11,1,0,0,1,0.0026151517749597453
